Company,Pull,PMID,Title,"Affiliated (1 = primary, 2 = secondary)",Research Topic,Samples,Number of proteins Investigated ,Number of Proteins Associated ,Number of Proteins Found to be Significant ,Biomarkers,Been Converted,Panels,Assays / Protein Classes,Comment,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Unnamed: 24,Assays Run ,96,48,other animals,UNIProt ID,Comments,Unnamed: 31
MSD,Q2 '22,35755471,Infection with HIV-1 subtype D among acutely infected Ugandans is associated with higher median concentration of cytokines compared to subtype A,0,"Infectious Disease (HIV, pop study) ",,37,,11,"IL-5,IL-16,IL-1a,IL-7,IL-17A,CCL11,CXCL10,CCL13,VEGF-D,IL-12,IL23p40,bFGF",1,5,"V plex, angiogenesis (6), chemokine (13). Cytokine (9), Pro-inflammatory panel (10), vascular injury (4) ","IV-1 subtype D (pol) infections exhibited significantly higher median plasma concentrations of IL-5, IL-16, IL-1?, IL-7, IL-17A, CCL11 (Eotaxin-1), CXCL10 (IP-10), CCL13 (MCP-4) and VEGF-D compared to subtype A1 (pol) infections. We also found that IL-12/23p40 and IL-1? were associated with faster CD4+T cell count decline, while bFGF was associated with maintenance of CD4+ counts above 350 cells/microliter.
","Kapaata A, Balinda SN, Hare J, Leonova O, Kikaire B, Egesa M, Lubyayi L, Macharia GN, Kamali A, Gilmour J, Bagaya B, Salazar-Gonzalez JF, Kaleebu P.",IJID Reg. 2022 Mar 10;3:89-95. doi: 10.1016/j.ijregi.2022.03.007. eCollection 2022 Jun.,Kapaata A,IJID Reg,2022,6/27/2022,PMC9205166,,10.1016/j.ijregi.2022.03.007,,0,0,0,,"P05113,Q14005,P01583,P13232,Q16552,P51671,P02778,Q99616,O43915,P29459,P29460,P09038,",,
MSD,Q2 '22,34761559,Development of a microplate duplex immunoassay to simplify detection of growth hormone doping: Proof of concept,0,Methods Dev (growth hormone doping) ,,,,,,0,,,,,Drug Test Anal. 2022 Apr;14(4):724-732. doi: 10.1002/dta.3197. Epub 2021 Nov 21.,Marchand A,Drug Test Anal,2022,11/11/2021,,,10.1002/dta.3197,,0,0,0,,,,
MSD,Q2 '22,35085183,Higher Proinflammatory Cytokines Are Associated With Increased Antibody Titer After a Third Dose of SARS-CoV-2 Vaccine in Solid Organ Transplant Recipients,0,"Infectious Disease, Immunology",202,21,,6,"IFN2a,IFNg,Interferon lambda-2,Interferon lambda-3,IL10,IL-15,IL-16,IL-17A,IL-18,IL-1RA,IL-21,IL-22,IL-2Ra,IL-6,IL-7,IL-8,IP-10,MCP-1,CCL3,CCL4,tumor necrosis factor alpha,vascular endothelial growth factor",1,2,"V-PLEX COVID-19 Respiratory Panel 3, Custom Assay","There was no significant difference in baseline cytokine levels between SOTRs with high versus low-titer antibodies after 2 doses of vaccine. However, as compared with poor antibody responders, SOTRs who went on to develop a high-titer antibody response to a third dose of vaccine had significantly higher prethird dose levels of several innate immune cytokines including IL-17, IL-2Ra, IL-6, IP-10, CCL3,CCL4?, and TNF-? (false discovery rates < 0.05).","Karaba AH, Zhu X, Benner SE, Akinde O, Eby Y, Wang KH, Saraf S, Garonzik-Wang JM, Klein SL, Bailey JR, Cox AL, Blankson JN, Durand CM, Segev DL, Werbel WA, Tobian AAR.",Transplantation. 2022 Apr 1;106(4):835-841. doi: 10.1097/TP.0000000000004057.,Karaba AH,Transplantation,2022,1/27/2022,PMC8942602,NIHMS1765339,10.1097/TP.0000000000004057,,404,4,0,,"P01563,P01579,Q8IZJ0,Q8IZI9,P22301,P40933,Q14005,Q16552,Q14116,P18510,Q9HBE4,Q9GZX6,P01589,P05231,P13232,P10145,P02778,P13500,P10147,P13236,Q9UBM5,Q9UNS8,",Covid,
MSD,Q2 '22,35604688,Viral Antigen and Inflammatory Biomarkers in Cerebrospinal Fluid in Patients With COVID-19 Infection and Neurologic Symptoms Compared With Control Participants Without Infection or Neurologic Symptoms,1,"Infectious Disease, Neurology",95,2,,,,0,2,,"Looking at CSF antigens and how they impact CNS inflammation. It was found that antigens were found in the CSF of people with CNS symptoms. 
 In this study of Swedish adults with COVID-19 infection and neurologic symptoms, compared with control participants, viral antigen was detectable in CSF and correlated with CNS immune activation. Patients with COVID-19 had signs of neuroaxonal injury, and neurosymptomatic patients had a more marked inflammatory profile that could not be attributed to differences in COVID-19 severity. These results highlight the clinical relevance of neurologic symptoms and suggest that viral components can contribute to CNS immune responses without direct viral invasion.
","Edén A, Grahn A, Bremell D, Aghvanyan A, Bathala P, Fuchs D, Gostner J, Hagberg L, Kanberg N, Kanjananimmanont S, Lindh M, Misaghian S, Nilsson S, Schöll M, Sigal G, Stentoft E, Studahl M, Yilmaz A, Wang M, Stengelin M, Zetterberg H, Gisslén M.",JAMA Netw Open. 2022 May 2;5(5):e2213253. doi: 10.1001/jamanetworkopen.2022.13253.,Edén A,JAMA Netw Open,2022,5/23/2022,PMC9127556,,10.1001/jamanetworkopen.2022.13253,,190,1,1,,,,
Olink,Q2 '22,35734478,Technical Performance Evaluation of Olink Proximity Extension Assay for Blood-Based Biomarker Discovery in Longitudinal Studies of Alzheimer's Disease,0,Neurology,162,377,,,,0,5,"Cardiometabolic, cardiovascular III, Immuno-oncology, Inflammation, Neuro Exploratory ","Validating Olink platform for Alzheimers, high CVs were associated with lower NPX values, showing the platform performs better in higher abundant samples ","Carlyle BC, Kitchen RR, Mattingly Z, Celia AM, Trombetta BA, Das S, Hyman BT, Kivisäkk P, Arnold SE.",Front Neurol. 2022 Jun 6;13:889647. doi: 10.3389/fneur.2022.889647. eCollection 2022.,Carlyle BC,Front Neurol,2022,6/23/2022,PMC9207419,,10.3389/fneur.2022.889647,,810,8,0,,,,
Olink,Q2 '22,35675127,Novel Inflammatory Biomarkers in Thyroid Eye Disease,0,Immunology,220,92,42,4,"IL-6,CSF-1,Flt3L,FGF-21",1,1,Inflammation,Identifying patients with thyroid eye disease in graves disease patients,"Ueland HO, Ueland GÅ, Løvås K, Breivik L, Thrane AS, Meling Stokland AE, Rodahl E, Husebye ES.",Eur J Endocrinol. 2022 Jun 1:EJE-22-0247. doi: 10.1530/EJE-22-0247. Online ahead of print.,Ueland HO,Eur J Endocrinol,2022,6/8/2022,,,10.1530/EJE-22-0247,,220,2,0,,"P05231,P09603,P49771,Q9NSA1,",,
Olink,Q2 '22,35595912,Validation of disease-specific biomarkers for the early detection of bronchopulmonary dysplasia,0,Respiratory Disease ,52,3,,3,"BCAM,SIGLEC-14,ANGPTL-3",1,1,,Proteins could be used for clinical decision making ,"Kindt ASD, Förster KM, Cochius-den Otter SCM, Flemmer AW, Hauck SM, Flatley A, Kamphuis J, Karrasch S, Behr J, Franz A, Härtel C, Krumsiek J, Tibboel D, Hilgendorff A.",Pediatr Res. 2022 May 20. doi: 10.1038/s41390-022-02093-w. Online ahead of print.,Kindt ASD,Pediatr Res,2022,5/20/2022,,,10.1038/s41390-022-02093-w,,52,0,1,,"P50895,Q08ET2,Q9Y5C1,",,
Olink,Q2 '22,35829662,Plasma protein biomarkers for the detection of pancreatic neuroendocrine tumors and differentiation from small intestinal neuroendocrine tumors,0,Oncology (early detection),318,92,92,12,"GPNMB,mothers against decapentaplegic homolog 5,CPE,IL6,SPARC,GPC1,S100A4,GZMH,GZMB,GPNMB,LYN",1,1,Oncology II,"Early cancer (neuroendocrine neoplasms) detection paper, using the oncology panel to discriminate patient cohorts and development / fitting of different algorithms ","Thiis-Evensen E, Kjellman M, Knigge U, Gronbaek H, Schalin-Jäntti C, Welin S, Sorbye H, Del Pilar Schneider M, Belusa R; Nordic NET Biomarker Group.",J Neuroendocrinol. 2022 Jun 14:e13176. doi: 10.1111/jne.13176. Online ahead of print.,Thiis-Evensen E,J Neuroendocrinol,2022,7/13/2022,,,10.1111/jne.13176,,318,3,0,,"Q14956,Q99717,P16870,P05231,P09486,P35052,P26447,P20718,P10144,Q14956,P07948,",,
Olink,Q2 '22,35752286,Genome-wide association study for circulating FGF21 in patients with alcohol use disorder: Molecular links between the SNHG16 locus and catecholamine metabolism,0,General Health,442,1,1,1,FGF21,1,1,Inflammation,"The whole inflammation panel was used, however only 1 protein was of interest. FGF21 was found ot be associated with and imapcted by alcohol consumption","Ho MF, Zhang C, Moon I, Wei L, Coombes B, Biernacka J, Skime M, Choi DS, Frye M, Schmidt K, Gliske K, Braughton J, Ngo Q, Skillon C, Seppala M, Oesterle T, Karpyak V, Li H, Weinshilboum R.",Mol Metab. 2022 Jun 22;63:101534. doi: 10.1016/j.molmet.2022.101534. Online ahead of print.,Ho MF,Mol Metab,2022,6/25/2022,PMC9270258,,10.1016/j.molmet.2022.101534,,442,4,1,,"Q9NSA1,",,
Olink,Q2 '22,35691266,Socioeconomic disparity in cardiovascular disease: Possible biological pathways based on a proteomic approach,0,Cardiovascular Disease,1142,184,48,12,"IL-6,GDF-15,RARRES2,LEP,vWF,REN,EGFR,CDO",1,2,,Socioeconomic status was associated with expression of CV linked proteins ,"Shafi BH, Bøttcher M, Ejupi A, Jensen G, Osler M, Lange T, Prescott E.",Atherosclerosis. 2022 Jul;352:62-68. doi: 10.1016/j.atherosclerosis.2022.05.020. Epub 2022 May 28.,Shafi BH,Atherosclerosis,2022,6/12/2022,,,10.1016/j.atherosclerosis.2022.05.020,,2284,23,1,,"P05231,Q99988,Q99969,P41159,P04275,P00797,P00533,Q16878,",,
Olink,Q2 '22,35567903,A pilot study using proximity extension assay of cerebrospinal fluid and its extracellular vesicles identifies novel amyotrophic lateral sclerosis biomarker candidates,0,Neuromuscular (ALS),18,92,,4,"TNFR2,CD321,Chitinase 1,myoglobin",1,1,Cardiovascular III,"Extracellular Vesicle analysis using CSF to find biomarkers, as well as CSF in general.  EVS did not yield and significant findings. 4 proteins were able to differentiate 8 of the 9 cases from controls. ","Sjoqvist S, Otake K.",Biochem Biophys Res Commun. 2022 Jul 12;613:166-173. doi: 10.1016/j.bbrc.2022.04.127. Epub 2022 Apr 30.,Sjoqvist S,Biochem Biophys Res Commun,2022,5/14/2022,,,10.1016/j.bbrc.2022.04.127,,18,0,0,,"P20333,Q9Y624,D6REY1,P02144,",,
Olink,Q2 '22,35589861,Corticotropin releasing hormone as an identifier of bronchiolitis obliterans syndrome,0,Other (lung transplant),92,644,,7,"CRH,FCER2,IL-20RA,TNFB,IGSF3,MMP-9,CTSL1",1,7,"cell regulation, inflammatory, immune response, organ damage, development, cardiovascular II & III",CRH came out as the most promising marker and showed value over all three grades of BOS ,"Niroomand A, Ghaidan H, Hallgren O, Hansson L, Larsson H, Wagner D, Mackova M, Halloran K, Hyllén S, Lindstedt S.",Sci Rep. 2022 May 19;12(1):8413. doi: 10.1038/s41598-022-12546-1.,Niroomand A,Sci Rep,2022,5/19/2022,PMC9120482,,10.1038/s41598-022-12546-1,,644,6,1,,"P06850,P06734,Q9UHF4,P01374,O75054,P14780,P07711,",,
Olink,Q2 '22,35775410,Targeted Plasma Proteomics to Predict the Development of Carotid Plaques,0,Cardiovascular Disease,586,368,68,7,"PIgR2,CCL18,CA1,Fc gamma receptor IIa,MMP10,gastrotropin,IL7R",1,4,,7 proteins may be predictive of athersclerosis ,"Baragetti A, Mattavelli E, Grigore L, Pellegatta F, Magni P, Catapano AL.",Stroke. 2022 Jul 1:101161STROKEAHA122038887. doi: 10.1161/STROKEAHA.122.038887. Online ahead of print.,Baragetti A,Stroke,2022,7/1/2022,,,10.1161/STROKEAHA.122.038887,,2344,24,0,,"Q496F6,P55774,P00915,A0A8V8TPS4,P09238,P51161,P16871,",,
Olink,Q2 '22,35681714,Association between Incidental Pelvic Inflammation and Aggressive Prostate Cancer,0,Oncology (prostate),2085,92,,,"STAT1,STAT3,IL6,CCL23,CXCL10,IL6,TIE2,TNFa",1,1,Immuno-oncology ,proinflamatory proteins were identified as elevated ,"Chakravarty D, Ratnani P, Huang L, Dovey Z, Sobotka S, Berryhill R, Merisaari H, Al Shaarani M, Rai R, Jambor I, Yadav KK, Mittan S, Parekh S, Kodysh J, Wagaskar V, Brody R, Cordon-Cardo C, Rykunov D, Reva B, Davicioni E, Wiklund P, Bhardwaj N, Nair SS, Tewari AK.",Cancers (Basel). 2022 May 31;14(11):2734. doi: 10.3390/cancers14112734.,Chakravarty D,Cancers (Basel),2022,6/10/2022,PMC9179284,,10.3390/cancers14112734,,2085,21,1,,"P42224,Q9BXH2,P05231,P55773,P02778,P05231,Q02763,P01375,",,
Olink,Q2 '22,35800899,Plasma biomarkers for prognosis of cognitive decline in patients with mild cognitive impairment,0,Neurology,372,460,44,12,"IL-8,TIMP-4,MMP-7,TGF-a,IL-17a,FKBP-7,ST2,VSTM1,FGF-21,CD302,NOS3,ST1A1",1,5,"Immuno-Oncology, Neuro-Exploratory, Cardiovascular III, Inflammation and Cardiometabolic","n summary, our findings suggest that plasma biomarkers of inflammation and vascular injury are associated with cognitive decline. Developing a plasma biomarker profile could aid in prognostic deliberations and identify individuals at higher risk of dementia in clinical practice.","Kivisäkk P, Magdamo C, Trombetta BA, Noori A, Kuo YKE, Chibnik LB, Carlyle BC, Serrano-Pozo A, Scherzer CR, Hyman BT, Das S, Arnold SE.",Brain Commun. 2022 Jun 14;4(4):fcac155. doi: 10.1093/braincomms/fcac155. eCollection 2022.,Kivisäkk P,Brain Commun,2022,7/8/2022,PMC9257670,,10.1093/braincomms/fcac155,,1860,19,0,,"P10145,Q99727,P09237,P01135,Q16552,Q9Y680,Q01638,Q6UX27,Q9NSA1,Q8IX05,P29474,P50225,",,
Olink,Q2 '22,35668171,Proteomic and clinical biomarkers for acute mountain sickness in a longitudinal cohort,0,Other (Altitude sickness),20,1069,47,10,"ARF6,EBI3,GC vitamin D binding protein,ISLR2,MYOC,NRP2,RBKS,RET,TRAF2,WFIKKN1,phosphoenolpyruvate carboxykinase 1,PHGDH,RBKS,S100A12,SLC4A1,SPARC",1,12,"CARDIOMETABOLIC
CARDIOVASCULAR II
CARDIOVASCULAR III
CELL REGULATION
DEVELOPMENT
IMMUNE RESPONSE
INFLAMMATION
METABOLISM
NEURO EXPLORATORY
NEUROLOGY
ONCOLOGY II
ORGAN DAMAGE","Olink used for discovery, MRM used for validation. Identified predicitve and diagnostics markers for AMS","Yang J, Jia Z, Song X, Shi J, Wang X, Zhao X, He K.",Commun Biol. 2022 Jun 6;5(1):548. doi: 10.1038/s42003-022-03514-6.,Yang J,Commun Biol,2022,6/6/2022,PMC9170681,,10.1038/s42003-022-03514-6,,240,2,1,,"P62330,Q14213,P02774,Q6UXK2,Q99972,O60462,Q9H477,P07949,Q12933,Q96NZ8,P35558,O43175,Q9H477,P80511,P02730,P09486,",,
Olink,Q2 '22,35486078,Peripheral Blood Inflammation Profile of Patients with Pulmonary Arterial Hypertension Using the High-Throughput Olink Proteomics Platform, ,,,,,,,0,,,,"Mickael C, Kheyfets VO, Langouët-Astrié C, Lee MH, Sanders LA, Trentin CO, Sweatt AJ, Zamanian RT, Bull TM, Stenmark K, Graham BB, Tuder RM.",Am J Respir Cell Mol Biol. 2022 May;66(5):580-581. doi: 10.1165/rcmb.2021-0369LE.,Mickael C,Am J Respir Cell Mol Biol,2022,4/29/2022,PMC9116364,,10.1165/rcmb.2021-0369LE,,0,0,0,,,,
Olink,Q2 '22,35764820,Epigenetic mechanisms regulate sex-specific bias in disease manifestations,1,Other (Sex based differences in disease manifestation),,,,,,0,,,,"Chlamydas S, Markouli M, Strepkos D, Piperi C.",J Mol Med (Berl). 2022 Jun 29:1-13. doi: 10.1007/s00109-022-02227-x. Online ahead of print.,Chlamydas S,J Mol Med (Berl),2022,6/28/2022,PMC9244100,,10.1007/s00109-022-02227-x,,0,0,0,,,,
Olink,Q2 '22,35779858,"Plasma protein biomarker profiling reveals major differences between acute leukaemia, lymphoma patients and controls",0,Oncology,311,183,,30,"ADAM-TS15,vWF,ICAM-2,PAI,MMP-9,VIM,FURIN,SYND1,TXLNA,MPO,Transferrin receptor protein 1,GPNMB,TNFRSF10C,HGF,TNFRSF6B,LYN,VEGF-A,TNF-R1,Galectin 3,TLT-2,CXCL13,CTSD,OPN,S100A11,PODXL,TNFRSF14,ANXA1",1,2,"Oncology II, CVD III","Different proteins were better for different models e.g, leukaemia vs lymphoma, Lymphoma vs controls, leukaemia vs controls","Abu Sabaa A, Shen Q, Lennmyr EB, Enblad AP, Gammelgård G, Molin D, Hein A, Freyhult E, Kamali-Moghaddam M, Höglund M, Enblad G, Eriksson A.",N Biotechnol. 2022 Jun 29;71:21-29. doi: 10.1016/j.nbt.2022.06.005. Online ahead of print.,Abu Sabaa A,N Biotechnol,2022,7/2/2022,,,10.1016/j.nbt.2022.06.005,,622,6,0,,"Q8TE58,P04275,P13598,P05121,P14780,P08670,P09958,P18827,P40222,P05164,B7Z2I6,Q14956,O14798,P14210,O95407,P07948,P15692,P19438,Q8IXB9,Q5T2D2,O43927,P07339,Q3LGB0,P31949,O00592,Q92956,P04083,",,
Olink,Q2 '22,35572151,The Roles of Long-Term Hyperhomocysteinemia and Micronutrient Supplementation in the App(NL-G-F) Model of Alzheimer's Disease,0,Neurology ,88,92,11,,"CCL3,ENO2,HGF,RGMA,TNR,GFRA1,IL1a,IL23R,TGFBR3,TNFRSF12A",1,1,Mouse Explaratory ,"Blood and CSF mouse samples, AB42 was done with an ELISA, not Quanterix.","Nieraad H, de Bruin N, Arne O, Hofmann MCJ, Pannwitz N, Resch E, Luckhardt S, Schneider AK, Trautmann S, Schreiber Y, Gurke R, Parnham MJ, Till U, Geisslinger G.",Front Aging Neurosci. 2022 Apr 26;14:876826. doi: 10.3389/fnagi.2022.876826. eCollection 2022.,Nieraad H,Front Aging Neurosci,2022,5/16/2022,PMC9094364,,10.3389/fnagi.2022.876826,,88,0,1,,"P10147,P09104,P14210,Q96B86,Q92752,P56159,P01583,Q5VWK5,Q03167,Q9NP84,",,
Olink,Q2 '22,35387486,Genetic Landscape of the ACE2 Coronavirus Receptor,0,Infectious Disease,,1,,1,ACE2,1,,,"GWAS + SCALLOP analysis of genomic factors and ACE2. Genomic variations were associated with cardiovascular disease, 10 loci indentified and X linked","Yang Z, Macdonald-Dunlop E, Chen J, Zhai R, Li T, Richmond A, Klari? L, Pirastu N, Ning Z, Zheng C, Wang Y, Huang T, He Y, Guo H, Ying K, Gustafsson S, Prins B, Ramisch A, Dermitzakis ET, Png G, Eriksson N, Haessler J, Hu X, Zanetti D, Boutin T, Hwang SJ, Wheeler E, Pietzner M, Raffield LM, Kalnapenkis A, Peters JE, Viñuela A, Gilly A, Elmståhl S, Dedoussis G, Petrie JR, Polaek O, Folkersen L, Chen Y, Yao C, Võsa U, Pairo-Castineira E, Clohisey S, Bretherick AD, Rawlik K; GenOMICC Consortium; IMI-DIRECT Consortium, Esko T, Enroth S, Johansson Å, Gyllensten U, Langenberg C, Levy D, Hayward C, Assimes TL, Kooperberg C, Manichaikul AW, Siegbahn A, Wallentin L, Lind L, Zeggini E, Schwenk JM, Butterworth AS, Michaëlsson K, Pawitan Y, Joshi PK, Baillie JK, Mälarstig A, Reiner AP, Wilson JF, Shen X.",Circulation. 2022 May 3;145(18):1398-1411. doi: 10.1161/CIRCULATIONAHA.121.057888. Epub 2022 Apr 7.,Yang Z,Circulation,2022,4/7/2022,PMC9047645,,10.1161/CIRCULATIONAHA.121.057888,,0,0,0,,"Q9BYF1,",,
Olink,Q2 '22,35565275,Potential of Inflammatory Protein Signatures for Enhanced Selection of People for Lung Cancer Screening,0,Oncology,457,92,11,3,"CDCP1,CCL11,IL12B",1,1,Inflammation,Protein screening of inflammatory proteins could help with lung cancer screening ,"Bhardwaj M, Schöttker B, Holleczek B, Benner A, Schrotz-King P, Brenner H.",Cancers (Basel). 2022 Apr 26;14(9):2146. doi: 10.3390/cancers14092146.,Bhardwaj M,Cancers (Basel),2022,5/14/2022,PMC9103423,,10.3390/cancers14092146,,457,4,1,,"Q9H5V8,P51671,P29460,",,
Olink,Q2 '22,35745254,Long-Term Dietary Patterns Are Reflected in the Plasma Inflammatory Proteome of Patients with Inflammatory Bowel Disease,0,Immunology ( inflammatory bowel disease),453,92,11,,"FXR,FGF-19,CCL11",1,1,Inflammation,Found inflammatory proteins to be diet dependent ,"Bourgonje AR, Bolte LA, Vranckx LLC, Spekhorst LM, Gacesa R, Hu S, van Dullemen HM, Visschedijk MC, Festen EAM, Samsom JN, Dijkstra G, Weersma RK, Campmans-Kuijpers MJE.",Nutrients. 2022 Jun 17;14(12):2522. doi: 10.3390/nu14122522.,Bourgonje AR,Nutrients,2022,6/24/2022,PMC9228369,,10.3390/nu14122522,,453,4,1,,"Q96RI1,O95750,P51671,",,
Olink,Q2 '22,35598103,Stability and reproducibility of proteomic profiles in epidemiological studies: comparing the Olink and SOMAscan platforms,0,Methods,122,962,,,,0,1,Explore,"Soma vs Olink comparison. When comparing samples processed immediately, 24-h, and 48-h later, 55% of assays had an ICC/r ? 0.75 and 87% had an ICC/r ? 0.40 in Olink compared to 44% with an ICC/r ? 0.75 and 72% with an ICC/r ? 0.40 in SOMAscan7K. For both platforms, >90% of the assays were stable (ICC/r ? 0.40) in samples collected 1-year apart. Among 817 proteins measured with both platforms, Spearman's correlations were high (r > 0.75) for 14.7% and poor (r < 0.40) for 44.8% of proteins. High-throughput proteomics profiling demonstrated reproducibility in archived plasma samples and stability after delayed processing in epidemiological studies, yet correlations between proteins measured with the Olink and SOMAscan7K platforms were highly variable.","Haslam DE, Li J, Dillon ST, Gu X, Cao Y, Zeleznik OA, Sasamoto N, Zhang X, Eliassen AH, Liang L, Stampfer MJ, Mora S, Chen ZZ, Terry KL, Gerszten RE, Hu FB, Chan AT, Libermann TA, Bhupathiraju SN.",Proteomics. 2022 Jul;22(13-14):e2100170. doi: 10.1002/pmic.202100170. Epub 2022 May 31.,Haslam DE,Proteomics,2022,5/22/2022,,,10.1002/pmic.202100170,,122,1,0,,"P80098,P06881,Q06141,Q01638,Q15628,",,
Olink,Q2 '22,35589331,gren's sicca share a similar symptom burden but with a distinct symptom-associated proteomic signature,0,Immunology (Autoimmune disease),113,184,20,,,0,2,"Cardiovascular II, Inflammation","Proteins associated with SJSJ in sicca, nut not SJS without it. ","Pucino V, Turner JD, Nayar S, Kollert F, Rauz S, Richards A, Higham J, Poveda-Gallego A, Bowman SJ, Barone F, Fisher BA.",RMD Open. 2022 May;8(1):e002119. doi: 10.1136/rmdopen-2021-002119.,Pucino V,RMD Open,2022,5/19/2022,PMC9121491,,10.1136/rmdopen-2021-002119,,226,2,0,,,,
Olink,Q2 '22,35689489,A biomarker signature to predict complete response to itacitinib and corticosteroids in acute graft-versus-host disease,0,Immunology (graft host disease),25,1000,,7,"MCP3,CALCA,REG3A,ST2,TNFR1",1,1,Explore,"Clinical trial samples were used, proteins were able to identify  tresponsers to itacitinib as well as GVHD","Pratta M, Paczesny S, Socie G, Barkey N, Liu H, Owens S, Arbushites MC, Schroeder MA, Howell MD.",Br J Haematol. 2022 Jun 11. doi: 10.1111/bjh.18300. Online ahead of print.,Pratta M,Br J Haematol,2022,6/11/2022,,,10.1111/bjh.18300,,25,0,0,,,,
Olink,Q2 '22,35474520,Ustekinumab reduces serum protein levels associated with cardiovascular risk in psoriasis vulgaris,0,Cardiovascular/ Immunology ,38,276,43,8,"myeloperoxidase,CXCL10,E-selectin,IL6,cystatin B,von Willebrand factor,tumor necrosis factor receptor 1,N-terminal prohormone brain natriuretic peptide",1,3,Cardiovascular Panels,Potential therapeutic for CV risk reduction ,"Koschitzky M, Navrazhina K, Garshick MS, Gonzalez J, Han J, Garcet S, Krueger JG.",Exp Dermatol. 2022 Apr 27. doi: 10.1111/exd.14582. Online ahead of print.,Koschitzky M,Exp Dermatol,2022,4/27/2022,,,10.1111/exd.14582,,114,1,0,,"A0A8V8TPE5,P02778,Q6ULR7,P05231,A0A1W2PQG6,I3L4K4,P19438,P16860,",,
